school_urn,school_name,la_name,time_period,avg_att8,avg_ebaccaps,avg_p8score,pt_anypass,pt_entbasics
135185,Brooke House Day School,Leicestershire,202324,19.4,1.47,,52.9,52.9
135217,Sketchley School,Leicestershire,202324,20.9,1.11,,77.8,33.3
141127,Hardwick House School,Leicestershire,202324,29.3,2.59,,100.0,0.0
142659,Wolfdale School,Leicestershire,202324,3.2,0.14,,50.0,33.3
135530,Quorn Hall School,Leicestershire,202324,2.8,0.23,,61.5,0.0
146360,Dovetree School,Leicestershire,202324,6.5,0.67,,66.7,83.3
120348,Maplewell Hall School,Leicestershire,202324,14.3,1.29,-0.8,84.2,68.4
134640,Birch Wood (Melton Area Special School),Leicestershire,202324,4.1,0.36,-1.4,60.0,40.0
138156,Dorothy Goodman School Hinckley,Leicestershire,202324,2.2,0.2,-1.63,5.0,5.0
138869,Madani Boys School,Leicester,202324,51.5,4.4,0.4,100.0,100.0
143679,Avanti Fields School,Leicester,202324,48.2,4.67,0.46,100.0,98.3
143857,Lancaster Academy,Leicester,202324,36.6,2.96,-0.65,92.5,92.5
144479,"Tudor Grange Samworth Academy, A church of England School",Leicester,202324,36.2,3.26,-0.41,96.5,94.8
131945,New College Leicester,Leicester,202324,41.9,3.45,-0.23,96.0,96.6
144629,Orchard Mead Academy,Leicester,202324,37.0,3.43,-0.69,96.5,96.5
145558,Judgemeadow Community College,Leicester,202324,50.8,4.79,0.32,99.2,99.2
147068,Castle Mead Academy,Leicester,202324,47.0,4.45,0.14,99.2,99.2
120277,Crown Hills Community College,Leicester,202324,48.7,4.18,0.32,99.3,99.0
146108,Sir Jonathan North Girls' College,Leicester,202324,52.8,5.16,0.51,97.9,97.5
120281,Beaumont Leys School,Leicester,202324,44.6,3.76,-0.13,97.6,97.2
141916,Rushey Mead Academy,Leicester,202324,54.4,5.33,0.9,99.7,98.8
148877,Soar Valley College,Leicester,202324,51.7,4.38,0.74,99.0,98.7
120292,Moat Community College,Leicester,202324,47.0,4.34,0.19,97.2,93.8
143247,Babington Academy,Leicester,202324,33.9,2.79,-0.8,90.9,90.5
148878,The City of Leicester College,Leicester,202324,48.7,4.03,0.29,97.6,96.6
120298,Fullhurst Community College,Leicester,202324,42.2,3.62,-0.17,94.9,95.2
146196,"English Martyrs' Catholic School, A Voluntary Academy",Leicester,202324,49.7,4.35,0.16,98.9,98.9
146232,"St Paul's Catholic School, a Voluntary Academy",Leicester,202324,50.0,4.28,0.3,97.8,97.3
129645,Madani Girls' School,Leicester,202324,61.2,5.56,1.14,100.0,100.0
120326,St Crispin's School,Leicester,202324,45.5,3.97,,100.0,100.0
120345,Darul Uloom Leicester,Leicester,202324,46.1,4.13,,100.0,100.0
120324,Leicester High School for Girls,Leicester,202324,45.2,2.92,,100.0,0.0
137561,The Imam Muhammad Adam Institute School,Leicester,202324,64.5,6.26,,100.0,100.0
133349,Jameah Academy,Leicester,202324,57.0,5.52,,100.0,100.0
134809,Al-Aqsa Schools Trust,Leicester,202324,53.7,4.78,,100.0,95.2
134595,Emmanuel Christian School,Leicester,202324,43.1,3.98,,100.0,75.0
145505,Jameah Boys Academy,Leicester,202324,49.5,4.4,,100.0,100.0
138094,Ash Field Academy,Leicester,202324,1.3,0.08,-1.68,8.3,8.3
148165,Millgate School,Leicester,202324,14.8,0.46,-0.89,77.3,77.3
148171,Keyham Lodge School,Leicester,202324,7.5,0.46,-2.05,59.5,27.0
131099,West Gate School,Leicester,202324,1.7,0.09,-1.41,5.3,5.3
136629,Uppingham Community College,Rutland,202324,46.8,3.95,-0.25,97.7,96.6
137340,Casterton College Rutland,Rutland,202324,47.8,4.45,0.17,96.4,95.9
136530,Catmose College,Rutland,202324,52.4,4.72,0.5,98.5,98.0
120322,Oakham School,Rutland,202324,28.6,2.32,,100.0,0.0
120320,Uppingham School,Rutland,202324,23.7,1.38,,97.5,0.0
134938,Wilds Lodge School,Rutland,202324,9.9,0.64,,50.0,0.0
137100,The Hart School,Staffordshire,202324,44.5,3.46,-0.06,98.6,98.1
137146,"Landau Forte Academy, QEMS",Staffordshire,202324,46.9,3.91,0.06,100.0,100.0
137164,Staffordshire University Academy,Staffordshire,202324,35.8,2.94,-0.74,100.0,100.0
138435,Tamworth Enterprise College and AET Academy,Staffordshire,202324,36.3,3.04,-0.63,97.8,98.5
138351,The Rural Enterprise Academy,Staffordshire,202324,37.7,3.2,-0.21,100.0,100.0
141342,Kinver High School and Sixth Form,Staffordshire,202324,49.1,4.13,0.28,98.3,98.3
141343,Wombourne High School,Staffordshire,202324,44.0,3.97,-0.08,98.3,98.3
148402,The King's CofE Academy,Staffordshire,202324,38.2,3.02,-0.72,97.8,97.1
142015,The Orme Academy,Staffordshire,202324,41.2,3.23,-0.44,98.5,98.5
144988,Great Wyrley Academy,Staffordshire,202324,41.0,3.4,-0.08,97.9,99.0
145889,John Taylor Free School,Staffordshire,202324,43.8,4.17,-0.3,99.1,99.1
146635,Kidsgrove Secondary School,Staffordshire,202324,38.8,3.47,-0.5,98.4,98.4
149328,King Edward VI High School,Staffordshire,202324,39.2,3.26,-0.34,99.3,99.3
147574,Paulet High School,Staffordshire,202324,40.3,3.6,-0.69,98.7,98.7
124392,Paget High School,Staffordshire,202324,39.0,3.15,-0.19,97.5,98.3
145047,Sir Thomas Boughey Academy,Staffordshire,202324,39.3,3.27,-0.46,97.4,97.4
136323,John Taylor High School,Staffordshire,202324,56.7,5.08,0.49,100.0,99.6
124395,Norton Canes High School,Staffordshire,202324,36.9,3.05,-0.49,100.0,100.0
149376,Blythe Bridge High School,Staffordshire,202324,47.9,4.61,-0.08,100.0,100.0
142313,Kingsmead School,Staffordshire,202324,51.3,4.27,0.44,99.5,99.5
148508,Moorside High School,Staffordshire,202324,41.7,3.68,-0.2,97.8,98.6
124400,Codsall Community High School,Staffordshire,202324,47.1,3.82,0.19,99.6,98.9
148002,Endon High School,Staffordshire,202324,48.1,4.4,-0.14,100.0,98.6
142711,Leek High School,Staffordshire,202324,31.0,2.68,-1.1,100.0,98.9
142755,Westwood College,Staffordshire,202324,44.6,3.9,-0.13,97.9,97.9
124408,King Edward VI School,Staffordshire,202324,53.1,4.77,0.18,98.8,98.0
146493,Nether Stowe School,Staffordshire,202324,38.5,3.2,-0.7,96.4,95.5
140154,Madeley High School,Staffordshire,202324,53.8,4.71,0.3,98.4,98.4
140470,Chesterton Community Sports College,Staffordshire,202324,43.8,3.91,-0.1,100.0,100.0
142278,Clayton Hall Academy,Staffordshire,202324,44.4,4.01,0.0,95.8,96.3
142277,Newcastle Academy,Staffordshire,202324,30.5,2.52,-1.19,98.6,100.0
145381,Wolgarston High School,Staffordshire,202324,49.2,4.27,0.38,98.6,97.2
142987,Walton High School,Staffordshire,202324,48.4,4.2,-0.28,100.0,100.0
140123,Alleyne's Academy,Staffordshire,202324,46.3,3.84,0.06,99.2,99.2
138936,The Wilnecote School,Staffordshire,202324,39.8,3.41,-0.43,97.0,98.2
146907,The Friary School,Staffordshire,202324,57.6,5.11,0.86,100.0,99.5
146443,Cheslyn Hay Academy,Staffordshire,202324,46.1,3.86,-0.22,98.6,98.6
137356,Biddulph High School,Staffordshire,202324,40.4,3.52,-0.75,100.0,100.0
144002,Thomas Alleyne's High School,Staffordshire,202324,42.8,3.53,-0.38,98.4,98.0
136959,The Cheadle Academy,Staffordshire,202324,37.0,3.12,-0.68,97.1,97.1
138728,The Rawlett School (An Aet Academy),Staffordshire,202324,42.7,3.87,-0.44,99.0,99.0
136414,The de Ferrers Academy,Staffordshire,202324,45.4,3.98,0.05,99.5,98.7
143899,Chase Terrace Academy,Staffordshire,202324,41.3,3.37,-0.45,96.7,96.7
142983,Sir Graham Balfour High School,Staffordshire,202324,44.7,4.04,-0.17,98.9,98.9
137553,The Weston Road Academy,Staffordshire,202324,46.0,3.9,-0.09,98.8,98.8
124449,Abbot Beyne School,Staffordshire,202324,38.4,3.13,-0.27,98.5,98.5
142193,Blessed William Howard Catholic School,Staffordshire,202324,54.5,4.95,0.41,100.0,100.0
138729,Painsley Catholic College,Staffordshire,202324,57.0,5.19,0.51,100.0,100.0
146235,Blessed Robert Sutton Catholic Voluntary Academy,Staffordshire,202324,50.3,4.3,0.29,100.0,100.0
140802,St John Fisher Catholic College,Staffordshire,202324,43.5,3.66,-0.4,99.0,98.5
137384,Cannock Chase High School,Staffordshire,202324,43.3,3.42,-0.38,98.8,98.8
124467,Stafford Manor High School,Staffordshire,202324,32.0,2.79,-1.13,95.2,92.8
149989,Cardinal Griffin Catholic College,Staffordshire,202324,41.2,3.34,-0.31,96.9,96.9
136886,Erasmus Darwin Academy,Staffordshire,202324,50.3,4.22,0.27,99.5,99.5
124473,Denstone College,Staffordshire,202324,47.4,4.45,,100.0,0.0
124471,St. Dominic's Grammar School,Staffordshire,202324,58.4,5.39,,100.0,96.8
124486,Chase Grammar School,Staffordshire,202324,17.1,1.42,,46.9,20.4
124489,Stafford Grammar School,Staffordshire,202324,67.6,5.85,,100.0,98.3
124476,St Dominic's Priory School,Staffordshire,202324,46.1,2.82,,100.0,100.0
124474,Lichfield Cathedral School,Staffordshire,202324,60.3,5.26,,100.0,100.0
124487,Newcastle-under-Lyme School,Staffordshire,202324,37.7,3.54,,98.9,0.0
124495,Roaches School,Staffordshire,202324,2.5,0.11,,18.2,18.2
124488,Maple Hayes Hall School,Staffordshire,202324,30.0,2.32,,88.2,88.2
131004,Options Trent Acres School,Staffordshire,202324,7.8,0.61,,63.6,18.2
137098,Longdon Hall School,Staffordshire,202324,2.3,0.14,,46.7,26.7
142516,The Haven School,Staffordshire,202324,7.7,0.42,,71.4,28.6
143839,Aurora Hanley School,Staffordshire,202324,2.8,0.0,,57.1,0.0
143932,Bluebell School Ltd,Staffordshire,202324,4.6,0.39,,22.2,22.2
146806,Great Oaks College,Staffordshire,202324,3.6,0.27,,53.8,53.8
148248,JP Alternative Education,Staffordshire,202324,0.7,0.0,,8.3,0.0
135259,Mortimer House School,Staffordshire,202324,13.2,0.92,,16.7,16.7
136136,"Landau Forte Academy, Amington",Staffordshire,202324,37.4,3.33,-0.58,96.6,96.6
139234,The JCB Academy,Staffordshire,202324,42.5,3.08,-0.46,99.5,99.5
140997,Walton Hall Academy,Staffordshire,202324,0.3,0.02,-1.73,3.7,3.7
146070,The Fountains High School,Staffordshire,202324,1.2,0.06,-1.48,16.7,11.1
124508,Hednesford Valley High School,Staffordshire,202324,1.0,0.03,-1.73,42.9,0.0
142170,Loxley Hall School,Staffordshire,202324,1.1,0.1,-2.18,8.7,8.7
141448,Blackfriars Academy,Staffordshire,202324,0.5,0.03,-1.71,9.5,4.8
141449,Coppice Academy,Staffordshire,202324,2.5,0.15,-1.38,36.8,31.6
146727,Two Rivers High School,Staffordshire,202324,4.6,0.3,-1.43,35.5,32.3
146901,Queen's Croft High School,Staffordshire,202324,1.3,0.0,-1.66,46.9,0.0
144209,Wightwick Hall School,Staffordshire,202324,3.4,0.35,-1.83,26.3,21.1
136824,St Peter's CofE Academy,Stoke-on-Trent,202324,37.4,3.04,-0.58,99.2,98.7
139068,Thistley Hough Academy,Stoke-on-Trent,202324,45.1,3.85,0.23,100.0,100.0
142186,Ormiston Meridian Academy,Stoke-on-Trent,202324,42.4,3.67,-0.24,98.5,99.0
140633,The Excel Academy,Stoke-on-Trent,202324,39.8,3.37,-0.57,99.1,99.1
144558,Trentham Academy,Stoke-on-Trent,202324,50.8,4.58,0.21,99.3,98.7
148220,Birches Head Academy,Stoke-on-Trent,202324,30.2,2.54,-0.95,94.8,93.3
138549,Haywood Academy,Stoke-on-Trent,202324,36.0,2.87,-0.55,96.7,96.7
140149,St Margaret Ward Catholic Academy,Stoke-on-Trent,202324,41.2,3.77,-0.44,98.6,99.0
136680,Ormiston Horizon Academy,Stoke-on-Trent,202324,34.7,2.91,-1.12,96.2,96.2
136681,Discovery Academy,Stoke-on-Trent,202324,36.3,3.02,-0.65,98.1,97.7
140304,St Thomas More Catholic Academy,Stoke-on-Trent,202324,39.1,3.28,-0.21,99.0,99.5
136460,St Joseph's College,Stoke-on-Trent,202324,62.0,5.93,0.81,100.0,100.0
136220,Glebedale School,Stoke-on-Trent,202324,8.8,0.53,,50.0,66.7
137892,Phoenix Independent School,Stoke-on-Trent,202324,10.6,0.25,,92.9,85.7
139071,North Road Academy,Stoke-on-Trent,202324,11.2,1.31,,86.7,40.0
141128,Sporting Stars Academy,Stoke-on-Trent,202324,9.2,0.82,,69.6,60.9
143653,Snowhill School,Stoke-on-Trent,202324,3.9,0.21,,60.0,70.0
147236,Excellence Girls Academy,Stoke-on-Trent,202324,49.0,4.35,,100.0,100.0
149601,Alpha Learning Straffordshire,Stoke-on-Trent,202324,4.3,0.31,,50.0,50.0
136245,Edison Pace School,Stoke-on-Trent,202324,2.3,0.09,,22.2,33.3
136102,Co-op Academy Stoke-On-Trent,Stoke-on-Trent,202324,45.5,3.64,0.25,98.6,98.1
136145,Ormiston Sir Stanley Matthews Academy,Stoke-on-Trent,202324,40.9,3.61,-0.65,97.8,97.4
124500,Abbey Hill School and College,Stoke-on-Trent,202324,0.4,0.0,-1.63,12.5,0.0
131969,Abbeyfield School,Wiltshire,202324,45.6,3.97,0.03,95.6,95.6
144388,Wyvern St Edmund's,Wiltshire,202324,42.7,3.75,-0.3,97.5,93.8
138885,The Clarendon Academy,Wiltshire,202324,40.8,3.55,-0.06,98.7,98.1
144389,The Trafalgar School at Downton,Wiltshire,202324,44.6,3.76,-0.02,97.9,97.9
146344,Melksham Oak Community School,Wiltshire,202324,39.1,3.27,-0.32,97.4,98.7
137308,Malmesbury School,Wiltshire,202324,51.8,4.68,0.34,98.1,97.7
136611,The Corsham School,Wiltshire,202324,45.9,4.09,0.13,99.0,98.5
136911,Royal Wootton Bassett Academy,Wiltshire,202324,47.4,4.04,0.08,97.9,98.2
126458,The Stonehenge School,Wiltshire,202324,40.3,3.14,-0.42,100.0,100.0
143005,Avon Valley Academy,Wiltshire,202324,40.4,3.55,-0.18,100.0,100.0
137230,Kingdown School,Wiltshire,202324,46.4,3.82,0.13,97.8,97.8
138020,The John of Gaunt School,Wiltshire,202324,41.4,3.55,-0.09,97.7,96.8
137057,St Laurence School,Wiltshire,202324,53.3,4.58,0.45,99.1,99.6
126473,St Joseph's Catholic School,Wiltshire,202324,39.9,3.21,-0.64,99.0,99.0
137375,St Augustine's Catholic College,Wiltshire,202324,50.6,4.46,0.33,97.4,96.8
136389,Lavington School,Wiltshire,202324,51.0,4.3,0.32,98.9,98.9
136849,Pewsey Vale School,Wiltshire,202324,32.3,2.7,-1.29,98.7,97.4
136632,Sheldon School,Wiltshire,202324,45.7,3.95,-0.1,97.1,96.0
138623,St John's Marlborough,Wiltshire,202324,53.4,4.97,0.36,99.6,99.2
137650,Kingsbury Green Academy,Wiltshire,202324,41.4,3.64,-0.24,95.8,96.5
142316,Bradon Forest School,Wiltshire,202324,46.0,4.03,-0.08,98.9,98.4
138630,Devizes School,Wiltshire,202324,46.3,4.08,0.27,97.9,97.9
136391,South Wilts Grammar School,Wiltshire,202324,75.0,6.78,0.79,100.0,100.0
136500,Bishop Wordsworth's Church of England Grammar School,Wiltshire,202324,72.3,6.44,0.55,100.0,100.0
136296,Hardenhuish School,Wiltshire,202324,52.1,4.6,0.14,97.5,97.5
126510,Matravers School,Wiltshire,202324,45.0,3.8,0.16,100.0,100.0
126512,Stonar School,Wiltshire,202324,31.8,2.99,,100.0,0.0
126519,Godolphin School,Wiltshire,202324,25.7,1.17,,100.0,0.0
126532,Dauntsey's School,Wiltshire,202324,16.3,1.56,,94.3,0.0
126535,Appleford School,Wiltshire,202324,9.0,0.44,,72.7,0.0
126522,Warminster School,Wiltshire,202324,34.0,1.65,,92.6,0.0
126516,Marlborough College,Wiltshire,202324,23.5,1.05,,100.0,0.0
126513,St Mary's School (Snr) and St Margaret's School (Prep),Wiltshire,202324,39.8,2.39,,98.4,0.0
126528,Leehurst Swan School,Wiltshire,202324,29.6,0.33,,100.0,0.0
131743,Emmaus School,Wiltshire,202324,37.7,2.0,,100.0,0.0
134460,Oneschool Global Uk Salisbury Campus,Wiltshire,202324,56.7,5.34,,100.0,100.0
136019,On Track Education Centre Westbury,Wiltshire,202324,2.7,0.14,,45.5,45.5
144514,The WASP Centre,Wiltshire,202324,0.5,0.04,,12.5,0.0
146166,The Spires,Wiltshire,202324,8.4,0.79,,37.5,37.5
135804,The Wellington Academy,Wiltshire,202324,39.4,3.3,-0.13,98.9,98.9
136183,Sarum Academy,Wiltshire,202324,34.4,2.89,-0.62,98.1,98.1
145198,The Springfields Academy,Wiltshire,202324,4.0,0.27,-1.46,24.1,24.1
149746,SAIL (Salisbury Academy for Inspirational Learning),Wiltshire,202324,1.7,0.14,,33.3,0.0
126550,Downland School,Wiltshire,202324,5.3,0.24,-1.56,63.6,40.9
144773,Lawn Manor Academy,Swindon,202324,39.4,3.31,-0.03,97.0,97.0
145139,Kingsdown School,Swindon,202324,41.6,3.74,-0.36,98.3,97.7
145155,UTC Swindon,Swindon,202324,31.1,2.5,-1.46,97.0,97.0
145744,Abbey Park School,Swindon,202324,44.8,4.03,0.0,97.5,97.9
145883,Great Western Academy,Swindon,202324,47.7,4.3,0.12,98.0,98.0
147086,The Deanery CE Academy,Swindon,202324,39.5,3.51,-0.59,94.6,94.6
150277,Highworth Warneford School,Swindon,202324,47.7,4.05,0.13,97.3,97.9
137684,The Dorcan Academy,Swindon,202324,38.2,3.4,-0.39,99.3,99.3
140515,Nova Hreod Academy,Swindon,202324,46.0,4.21,-0.09,98.1,98.1
137264,Lydiard Park Academy,Swindon,202324,46.6,4.03,0.19,98.5,98.5
136980,St Joseph's Catholic College,Swindon,202324,49.1,4.18,0.37,99.3,99.3
137190,The Commonweal School,Swindon,202324,44.9,3.9,-0.11,99.1,99.1
137160,The Ridgeway School & Sixth Form College,Swindon,202324,53.0,4.61,0.18,99.6,99.6
135364,Swindon Academy,Swindon,202324,48.7,4.42,0.61,96.8,96.3
145852,St Luke's Academy,Swindon,202324,8.2,0.46,-1.92,76.5,52.9
145874,Churchward School,Swindon,202324,9.4,0.86,-2.14,50.0,42.9
126549,Crowdys Hill School,Swindon,202324,0.2,0.02,-1.65,2.4,0.0
142577,The Brakenhale School,Bracknell Forest,202324,43.0,3.85,-0.29,97.1,97.1
145892,King's Academy Binfield,Bracknell Forest,202324,47.3,4.44,0.02,100.0,100.0
145244,Edgbarrow School,Bracknell Forest,202324,54.0,5.07,0.34,99.6,99.2
148850,Sandhurst School,Bracknell Forest,202324,43.2,3.66,-0.37,99.5,97.5
110069,Garth Hill College,Bracknell Forest,202324,42.4,3.63,-0.21,97.1,94.2
149365,King's Academy Easthampstead Park,Bracknell Forest,202324,44.9,4.03,-0.13,98.8,98.8
137267,Ranelagh School,Bracknell Forest,202324,58.3,5.15,0.59,99.4,99.4
110117,Heathfield School,Bracknell Forest,202324,35.4,2.9,,90.0,2.0
110125,Wellington College,Bracknell Forest,202324,13.7,0.54,,91.5,0.0
110159,LVS Ascot,Bracknell Forest,202324,28.3,2.46,,99.2,0.0
110178,Cressex Lodge School,Bracknell Forest,202324,9.3,0.47,,70.0,40.0
138879,Desborough College,Windsor and Maidenhead,202324,44.9,4.04,-0.17,98.3,98.9
139971,Holyport College,Windsor and Maidenhead,202324,55.3,5.34,0.58,96.4,96.4
138823,Charters School,Windsor and Maidenhead,202324,54.5,4.93,0.25,96.2,96.2
142357,Newlands Girls' School,Windsor and Maidenhead,202324,58.8,5.62,0.66,99.0,98.4
141844,The Windsor Boys' School,Windsor and Maidenhead,202324,47.5,4.28,0.14,99.2,99.2
141852,Windsor Girls' School,Windsor and Maidenhead,202324,49.2,4.33,0.12,97.6,97.1
137740,Furze Platt Senior School,Windsor and Maidenhead,202324,49.1,4.31,0.36,98.6,98.6
137695,Cox Green School,Windsor and Maidenhead,202324,42.1,3.49,-0.31,98.5,98.0
133580,Churchmead Church of England (VA) School,Windsor and Maidenhead,202324,42.5,3.59,0.0,98.9,96.6
138342,Altwood Church of England School,Windsor and Maidenhead,202324,43.4,3.6,0.2,99.0,99.0
110119,St George's School,Windsor and Maidenhead,202324,35.2,3.23,,100.0,0.0
110120,St Mary's School Ascot,Windsor and Maidenhead,202324,34.5,1.79,,96.9,1.6
110152,The Marist School,Windsor and Maidenhead,202324,70.8,5.93,,100.0,98.4
110153,Claires Court Schools,Windsor and Maidenhead,202324,31.9,3.08,,98.2,0.0
110158,Eton College,Windsor and Maidenhead,202324,23.0,1.53,,95.6,0.0
139414,Beech Lodge School,Windsor and Maidenhead,202324,6.4,0.58,,50.0,31.3
141225,The Green Room School,Windsor and Maidenhead,202324,7.0,0.88,,60.0,0.0
147663,Queensmead House School,Windsor and Maidenhead,202324,16.9,1.48,,78.6,78.6
142822,John O'Gaunt School,West Berkshire,202324,34.9,2.96,-0.53,95.1,95.1
145945,Theale Green School,West Berkshire,202324,40.5,3.39,-0.31,96.5,95.6
149435,Park House School,West Berkshire,202324,53.3,4.84,0.6,98.3,97.7
110048,The Willink School,West Berkshire,202324,49.1,4.72,0.04,97.4,96.9
136647,Kennet School,West Berkshire,202324,47.5,4.21,0.15,98.8,98.8
110063,Little Heath School,West Berkshire,202324,46.6,3.83,-0.15,98.8,98.4
138525,Trinity School,West Berkshire,202324,45.9,4.01,0.09,98.5,98.0
137465,St Bartholomew's School,West Berkshire,202324,55.3,5.14,0.37,97.8,97.8
137777,Denefield School,West Berkshire,202324,49.3,4.3,0.16,99.5,99.5
110102,The Downs School,West Berkshire,202324,52.6,4.86,0.32,100.0,100.0
110121,Bradfield College,West Berkshire,202324,32.4,2.77,,98.8,0.0
110123,Downe House,West Berkshire,202324,44.7,3.16,,100.0,0.0
110128,St Gabriel's School,West Berkshire,202324,62.0,5.56,,100.0,100.0
110132,Pangbourne College,West Berkshire,202324,29.3,2.93,,96.7,0.0
110169,Padworth College,West Berkshire,202324,6.1,0.46,,56.5,0.0
144033,New Barn School,West Berkshire,202324,4.8,0.17,,100.0,0.0
110180,Mary Hare School,West Berkshire,202324,35.2,2.9,0.52,100.0,81.8
139268,UTC Reading,Reading,202324,40.7,3.16,-0.8,100.0,99.1
141886,Maiden Erlegh School in Reading,Reading,202324,47.7,4.31,0.12,99.4,99.4
142121,The WREN School,Reading,202324,43.0,3.78,-0.13,96.8,96.8
144610,Reading Girls' School,Reading,202324,47.8,4.28,0.05,94.9,94.9
136307,Highdown School and Sixth Form Centre,Reading,202324,53.5,4.87,0.25,99.6,99.6
